4175	[2784, 11410, 17135, 15734, 3815, 7268, 148, 6921, 14182, 1947, 15857, 17954, 2205, 13359, 15459, 8803, 7657, 10054, 12912, 6033, 9492, 17535, 2010, 21349, 18431, 20670, 2722, 5194, 7691, 16179, 1966, 12302, 17258, 11665, 14994, 18806, 5281, 15979, 18760, 18210, 4582, 15779, 21249, 7430, 21304, 1846, 6777, 5920]
4176	[13474, 13521, 20041, 1884, 13940, 21448, 5224, 6272, 1041, 14291, 318]
4177	[15735, 6401, 13776, 17309, 13145, 15564, 2524, 19274, 3833, 7145, 14212, 8663, 19398, 14149, 1451, 18838, 1971, 9178, 1110, 17975, 7430, 4385, 17116]
4178	[12618, 10545, 2457, 7427, 11414, 5221, 813, 14542, 2074, 7345]
4179	[9184, 14972, 3035, 11720, 10515, 11790, 1361, 10553, 12436, 3324, 393, 9903, 14254, 8301, 4890, 18066, 20207, 10038]
4180	[12837, 6512, 9308, 15611, 18531, 8915, 5201, 13400, 13867, 2810, 3634, 4188, 3635, 12050, 15760, 2770, 17226, 2011, 5898, 1482, 18174, 7882, 7803, 17228, 17973, 16679, 10343, 9023, 7770, 7567, 20025, 4034, 6146, 8553, 10517, 15703, 5257, 211, 18210, 2883, 1668, 12387, 6086, 12390, 14673]
4181	[15735, 20143, 2817, 15871, 4564, 287, 17436, 6922, 19274, 3335, 3479, 4984, 1978, 5854, 8315, 21448, 14983, 13418, 11522, 10729]
4182	[16907, 15296, 628, 4507, 13474, 3143, 13172, 13266, 20775, 7957, 17416, 3511, 15611, 18531, 9367, 19379, 19647, 1455, 5201, 10965, 13670, 9663, 20030, 268, 8333, 12490, 17285, 3968, 11642, 11306, 18560, 2858, 17366, 1940, 21080, 1862, 7657, 6282, 5354, 1482, 9694, 17029, 19249, 19055, 17893, 14807, 7896, 13119, 7714, 8542, 1154, 17683, 17313, 15984, 19544, 7693, 9023, 21033, 9353, 21007, 1264, 957, 221, 14325, 16420, 5707, 17239, 5349, 2815, 1057, 6146, 11086, 16107, 2949, 6110, 10606, 12208, 8312, 20327, 10247, 19190, 886, 1668, 4931, 17256, 20517, 16206, 17293, 13934, 2280, 12712, 13191, 11260, 15460, 8591, 14167, 15057]
4183	[15735, 9776, 3844, 18468, 658, 18983, 2810, 12475, 3261, 12701, 7668, 6653, 13105, 6871, 9385, 5476, 9497, 17639, 6883, 8536, 20501, 5926, 15943, 14239, 1354, 5340, 3955, 16104, 11836, 12271, 20034, 12960]
4184	[19053, 2163, 14255, 19591, 1488, 121, 11842, 7954, 2179, 4973, 16686, 5441, 8739, 5632, 21071]
4185	[20239, 5343, 13492, 9281, 12436, 14149, 17448, 5314, 11465, 19360, 10324, 19537]
4186	[20393, 6998, 13145, 21397, 7742, 12700, 10225, 5973, 4794, 15525, 17739, 17079, 15186, 6562, 6814, 16206, 6406]
4187	[3143, 17964, 12618, 11510, 9380, 17225, 1392, 7714, 15797, 15318, 1154, 19256, 18351, 17301, 5165, 16385, 13001, 7373]
4188	[169, 17770, 13776, 656, 1138, 11258, 17469, 18382, 8072, 10918, 10251, 10979, 791, 1276, 6802, 9863]
4189	[3580, 4426, 19891, 12980, 5839, 17387, 9380, 5509, 1665, 3456, 384, 1684, 1346, 15743, 20906, 19760, 18645, 1785]
4190	[19061, 16549, 20092, 13727, 6817, 20799, 17408, 2858, 4165, 4916, 2874, 21080, 9694, 8029, 11892, 9983, 11263, 18927, 17448, 17973, 16986, 9930, 19093, 5861, 6821, 11300, 19537, 20530, 6777, 12960, 18862, 8591]
4191	[13272, 19065, 12014, 16171, 19304, 12248, 11465, 20304, 20039, 12712]
4192	[18215, 10768, 3844, 8710, 2003, 9148, 3956, 11877, 7825, 18136, 15429, 20379, 6511, 658, 7916, 356, 16011, 11270, 5520, 19485, 2129, 1589, 8337, 11937, 4904, 9281, 19351, 5891, 5788, 8663, 9670, 1626, 9694, 20986, 19398, 11694, 6030, 1978, 18909, 11936, 170, 20344, 8697, 11586, 10328, 1965, 12154, 53, 9056, 14949, 20817, 16837, 20501, 14325, 5926, 11465, 6272, 9060, 14411, 8553, 6548, 15119, 17661, 2782, 5340, 10368, 3955, 3994, 12271, 12448]
4193	[3697, 21441, 2702, 11877, 14774, 21256, 2163, 7657, 5647, 16619, 8795, 10796, 3766, 7714, 21109, 11465, 18351, 21298, 5542, 7345]
4194	[9293, 21082, 16841, 10996, 15710, 21176, 12841, 9131, 7632, 14436, 5231, 19240]
4195	[19891, 6786, 17294, 12235, 21107, 5509, 6653, 14434, 5126, 19256, 53, 16569, 1697]
4196	[20005, 10768, 5256, 1741, 14499, 17089, 3431, 9514, 6184, 10998, 1629, 21046, 14182, 19478, 19993, 7917, 3076, 7372, 2598, 11892, 7882, 13201, 14966, 12549, 2448, 4479, 17313, 10792, 14707, 308, 13696, 11041, 4176, 1728, 19161, 5820, 2495, 14569, 8382, 11861, 886, 550, 8822, 12148, 1642, 2816, 15512, 2990]
4197	[2617, 828, 2250, 10134, 2175, 17675, 4762, 11928, 14315, 10791, 7373]
4198	[671, 8232, 2154, 11500, 2083, 12623, 14656, 8385, 17182, 5446, 21101, 18117, 7264, 7318, 8652, 7427, 17628, 21104, 2524, 21290, 15152, 5992, 20451, 569, 6653, 11566, 1381, 13411, 18848, 11203, 20009, 1392, 10160, 17546, 9385, 19403, 14149, 13836, 12481, 17120, 670, 13256, 6221, 12267, 7489, 15743, 4762, 2033, 17645, 18152, 9471, 14919, 16867, 2920, 11465, 18351, 17301, 13228, 19506, 5165, 17661, 21344, 17667, 12145, 1267, 12009, 14550, 15037, 1398, 15713, 12185, 2103, 18523, 1200, 3790, 12422, 10062, 13191, 11124, 17142, 15784, 16254, 18563, 20635, 2202]
4199	[628, 14989, 18848, 2345, 7882, 21135, 13915, 13237, 410, 19494, 2791, 12115]
4200	[18269, 3487, 11461, 1947, 11602, 2932, 7211, 17756, 6130, 2010, 1744, 9787, 11418]
4201	[2687, 567, 9735, 8878, 1947, 5343, 18372, 11680, 21126, 15249, 8868]
4202	[17860, 19964, 2003, 2665, 15611, 15655, 5753, 9215, 10291, 9207, 16737, 19057, 5847, 19937, 5445, 14040, 14184, 365, 19286, 4883, 15710, 12698, 4415, 21279, 6613, 13237, 9131, 3284, 4618, 5314, 6445, 17079, 3924, 6243, 14569, 535, 15736, 487, 16206, 18690, 4385, 17720, 5863, 383]
4203	[2027, 18117, 2250, 13690, 13056, 5992, 6059, 14046, 11892, 11928, 17244, 14550, 15269, 2735, 5594]
4204	[15517, 1767, 14713, 268, 12050, 2611, 1684, 18019, 9581, 1880, 15538, 11665, 18190, 20870]
4205	[19263, 9961, 628, 3157, 4564, 17309, 1572, 18029, 17682, 7930, 362, 5731, 19858, 2694, 7164, 19567, 10467, 19219, 1076, 395, 7531, 11767, 2305, 15121, 9078, 6961, 2163, 13783, 2300, 7913, 13106, 1565, 4394, 17320, 8129, 15180, 12698, 12040, 13556, 2881, 1488, 11789, 10489, 9465, 20366, 7809, 3403, 2851, 21139, 4794, 20054, 418, 10343, 11321, 15732, 14759, 14393, 8153, 14412, 14536, 4784, 15969, 19213, 9079, 8990, 13950, 13938, 10123, 5106, 1373, 507, 14392, 21248, 3252, 1668, 15474, 3468, 603, 6792, 5800, 18709, 15057]
4206	[9776, 2320, 10643, 12431, 3580, 12618, 4401, 19735, 646, 19827, 8060, 10499, 11465, 19506, 6378, 15779, 17720, 12271]
4207	[17977, 2817, 14471, 17102, 1572, 20768, 4482, 209, 16638, 15033, 8029, 797, 18287, 7357, 17344, 17578, 9930, 13940, 2296, 19184, 7662, 18641, 20211, 6052]
4208	[10438, 19891, 9300, 14787, 21256, 11281, 13992, 12505, 6452, 2163, 16511, 21109, 6292, 14315, 512, 1697, 1398, 5928, 6321, 2014]
4209	[2702, 15002, 21101, 18363, 8286, 3907, 21109, 3895, 14162, 7523, 14542, 13001, 14172]
4210	[20239, 7973, 861, 10768, 13318, 7758, 8711, 12618, 13434, 7061, 7957, 11497, 349, 4543, 4787, 18988, 2810, 1773, 6156, 12065, 16923, 2250, 17366, 9087, 8439, 10996, 15224, 11892, 20251, 1242, 9634, 11214, 6975, 5408, 10883, 3983, 6079, 2179, 17773, 9131, 20151, 16163, 14608, 6779, 1057, 20421, 546, 12083, 11247, 11229, 6575, 6740, 19190, 4600, 5594, 8939, 13086, 15799]
4211	[4740, 19807, 11333, 12843, 4249, 4063, 17971, 10383, 8834, 6899, 17258, 956, 9526]
4212	[21290, 5992, 7657, 13371, 8844, 7049, 2263, 14542, 14550, 15269, 7373]
4213	[17135, 12623, 18020, 20352, 219, 1947, 6364, 3782, 16619, 14149, 5126, 9423, 4973, 7406, 12136, 7249]
4214	[5076, 21101, 11414, 14309, 6904, 13792, 19597, 14160, 2047, 11836]
4215	[18847, 17986, 18215, 5256, 1595, 14781, 14610, 8866, 6105, 1075, 20535, 2952, 19810, 1376, 3872, 5093, 8258, 4349, 13173, 20934, 13189, 11306, 4168, 20240, 19274, 17088, 19485, 12796, 18848, 5613, 2345, 6796, 13919, 19505, 554, 11789, 20801, 1371, 4794, 18084, 9588, 7342, 3412, 11313, 21033, 12736, 10426, 14506, 13660, 14325, 19213, 10921, 5477, 492, 14235, 14832, 12025, 5257, 7952, 78, 11712, 1942, 18505, 19394, 12387, 1944, 18496, 6693, 15942, 12577, 17720, 8611, 6469, 2597, 12712, 17864]
4216	[1578, 17335, 15758, 3619, 12426, 771, 1658, 11437, 19959, 9367, 16842, 16045, 8258, 4586, 12361, 6422, 2543, 79, 18203, 14487, 7712, 11258, 10225, 3335, 11954, 4465, 15710, 12698, 18674, 15819, 3907, 5687, 18373, 5105, 9590, 10618, 10463, 9548, 19415, 10399, 9595, 394, 17244, 14228, 5926, 15181, 17079, 7273, 1976, 14401, 1463, 12740, 5527, 9656, 9576, 15183, 2794, 17720, 16591, 14001, 16563, 17816, 1380]
4217	[18915, 20775, 19941, 3480, 8345, 12670, 1890, 10343, 9903, 19451, 9787, 16206, 10038]
4218	[5757, 13474, 2776, 5260, 10309, 3433, 9785, 14337, 17763, 4981, 410, 5820, 14957, 19268, 18210, 16746, 124]
4219	[13776, 18269, 19891, 1149, 3912, 2163, 20670, 7379, 17258, 15845, 8739, 12544, 15677]
4220	[5079, 3700, 18117, 7204, 2163, 11566, 12222, 3274, 10102, 16321, 15452]
4221	[17055, 16560, 12505, 7427, 21290, 5992, 10134, 2163, 17120, 10727, 20837, 3193, 19254, 14315, 20598, 15269, 12185]
4222	[7334, 17475, 11014, 1075, 3689, 7021, 11069, 2606, 20152, 3757, 12725, 13189, 2819, 9973, 12701, 20811, 3944, 6062, 17970, 18759, 18848, 7464, 9373, 20986, 11214, 13386, 21354, 11487, 5595, 12154, 8794, 2494, 7765, 18213, 5375, 5224, 546, 14700, 7644, 16788, 18442, 10266, 5948, 17864]
4223	[1658, 14385, 16479, 12361, 20895, 13965, 4785, 15545, 2089, 3032, 9656, 14757]
4224	[20379, 7916, 2351, 2129, 10777, 11695, 6603, 3758, 4582, 16221]
4225	[8656, 13015, 2739, 8968, 2027, 10882, 7351, 4543, 7390, 13955, 8298, 18368, 12594, 20483, 1370, 7640, 18003, 3749, 10877, 12361, 9417, 7657, 5051, 16739, 20251, 19115, 4559, 14526, 20817, 3208, 20089, 19877, 20384, 18681, 1744, 15548, 17239, 5224, 7013, 19045, 11652, 442, 17430, 5495, 11712, 2947, 14762, 1200, 4385, 15568, 9781, 6501, 17665, 17037]
4226	[13474, 11438, 21101, 13064, 2874, 5992, 10134, 14156, 11357, 13940, 1542, 5104, 17407, 140, 18760, 18866, 17818, 5538, 9122, 19706]
4227	[6582, 5509, 4761, 5992, 6860, 7745, 6323, 1452, 14542, 14550, 7994]
4228	[16506, 21320, 9025, 12722, 16549, 5234, 14499, 13636, 11678, 15613, 8313, 15528, 18304, 3866, 6363, 7433, 12475, 971, 8117, 2696, 14745, 11096, 756, 16552, 2763, 11705, 1480, 5509, 2874, 15033, 8722, 8337, 16990, 11555, 19976, 11258, 1482, 20041, 4722, 7151, 5221, 1501, 15488, 21327, 10499, 19517, 20344, 4704, 12471, 8388, 8180, 20136, 10343, 9023, 10426, 13472, 6446, 13940, 11197, 6532, 3914, 9903, 11277, 1548, 10004, 1282, 6562, 4157, 1540, 16998, 14392, 11229, 15736, 2782, 5654, 8291, 11083, 7571, 9944, 6939, 13673, 19344, 19431, 1224, 20908, 8375, 17037, 11260, 676, 14167]
4229	[13094, 2746, 5079, 2768, 15560, 10768, 17335, 10423, 5127, 4731, 7513, 20105, 781, 3956, 362, 11877, 5589, 9735, 2519, 20535, 12600, 10167, 148, 12276, 12347, 243, 12748, 10970, 1563, 9313, 13173, 19611, 20056, 11805, 16398, 11414, 14709, 1592, 7369, 9078, 18296, 11640, 953, 15459, 4960, 13091, 11582, 7917, 4605, 10225, 13881, 17873, 8206, 3797, 20695, 13966, 15283, 19141, 3747, 5088, 9818, 11789, 9632, 5363, 590, 9888, 16357, 17159, 15858, 8697, 20612, 8448, 20180, 3282, 3126, 9040, 6846, 4930, 2217, 9279, 17763, 12093, 19820, 12736, 7659, 8536, 15978, 3284, 14325, 6283, 12144, 3170, 5106, 10632, 11572, 16279, 15542, 14436, 11804, 15736, 3627, 6288, 6437, 7403, 18614, 6831, 1883, 7571, 15499, 3607, 10834, 8170, 18234, 6406, 6729]
4230	[9256, 9505, 6753, 1719, 15771, 6446, 11839, 6000, 17079, 20039, 11433]
4231	[7203, 17470, 7377, 14084, 828, 19439, 6060, 20379, 17466, 1097, 18114, 12475, 20395, 356, 10093, 20072, 7427, 18344, 17366, 9380, 12050, 5992, 5618, 6653, 2163, 13562, 4266, 4202, 3594, 11162, 17225, 15862, 16619, 5522, 20670, 16246, 7489, 18836, 11928, 20434, 10792, 16569, 21218, 2179, 16120, 1744, 11465, 1263, 4959, 17742, 20039, 14997, 12145, 9760, 15713, 7903, 11185, 2103, 7066, 9545]
4232	[13647, 2784, 6646, 20759, 13668, 19299, 6992, 2307, 19083, 4281, 20825, 12484, 11564, 11248, 3993, 10469, 7809, 11669, 11974, 9937, 8028, 1264, 19184, 1511, 16384, 9310, 10829, 14392, 9229, 21249, 9526, 16503, 14757]
4233	[21320, 9801, 12366, 21430, 14015, 18435, 16341, 3018, 15972, 3644, 17299, 6264, 20223, 16997, 13776, 829, 1088, 19716, 6554, 17985, 10827, 2840, 13513, 11588, 11146, 1248, 3329, 4644, 14961, 4681, 13388, 1135, 12575, 17855, 11342, 11510, 7640, 6313, 13189, 9973, 1800, 21104, 5509, 12678, 9337, 13056, 15152, 19903, 19180, 1610, 13083, 310, 14929, 14117, 2163, 4266, 5805, 16369, 20349, 21366, 7385, 16264, 8054, 5898, 11555, 2489, 4615, 18848, 11657, 6033, 1392, 7725, 5562, 13556, 17074, 12160, 20958, 1488, 4690, 19956, 6973, 14146, 1467, 11840, 10562, 21076, 18984, 5194, 817, 1553, 13335, 16005, 21254, 1375, 3774, 4432, 18839, 2677, 7954, 3022, 13248, 12882, 10875, 19899, 736, 6414, 8942, 18213, 15913, 1270, 19321, 13708, 9320, 11331, 16302, 18908, 14235, 20622, 10590, 14803, 18358, 6557, 19157, 19654, 10334, 12715, 10005, 18575, 1282, 14044, 6965, 10266, 20631, 9577, 16998, 1321, 14550, 2782, 14928, 10483, 14481, 15461, 4548, 16838, 4931, 17761, 18523, 20924, 3955, 19277, 19384, 10660, 9628, 17580, 20207, 2158, 16801, 6777, 4533, 14673, 16563, 20481, 20123, 13039]
4234	[861, 849, 11497, 7427, 20159, 5647, 13411, 19033, 15525, 6369, 11465, 4385]
4235	[5089, 5992, 5618, 11362, 16619, 1978, 14149, 15214, 15525, 15713, 8535]
4236	[19935, 19873, 20688, 19635, 10377, 13091, 6753, 21126, 9694, 5126, 16133, 11116, 10697, 13148, 14997, 4582, 19706, 4614, 17720]
4237	[12252, 20072, 3466, 6871, 14043, 13978, 10328, 8961, 5926, 16836, 13518, 6991]
4238	[8092, 12363, 17055, 1075, 11146, 3535, 20379, 2427, 19065, 9973, 20702, 1665, 13083, 14929, 136, 8116, 6368, 18456, 2588, 14526, 3277, 21254, 4396, 6292, 20484, 5224, 19321, 20716, 9577, 18782, 14172, 7373, 11940]
4239	[9025, 12746, 3812, 16341, 4564, 362, 18639, 5886, 11228, 12613, 14686, 18744, 4536, 3076, 8197, 18909, 2820, 8210, 4265, 9057, 15423, 13940, 9637, 19161, 16445, 18125, 8160, 16677, 19571, 2445, 6740, 9944, 17256, 7343]
4240	[5761, 15048, 4723, 4825, 6293, 16969, 458, 14260, 3103, 2035, 5712, 16767, 21121, 12534, 2648, 19061, 10768, 17992, 18323, 10023, 5256, 7443, 17335, 8232, 5367, 14574, 18119, 1339, 450, 15327, 4564, 18460, 13776, 11885, 16878, 3143, 18269, 1146, 8213, 11327, 3179, 20182, 11782, 3574, 5006, 3009, 9794, 10378, 12530, 14779, 15933, 20646, 2697, 9457, 11102, 20415, 19734, 12980, 891, 19206, 15324, 2488, 15294, 17961, 5201, 5095, 6766, 17303, 8278, 12316, 17509, 6108, 2461, 15622, 14951, 17432, 13654, 14730, 8285, 3509, 2895, 15204, 19693, 3640, 12591, 11351, 11309, 15528, 14182, 5917, 16530, 17786, 16098, 1702, 18304, 8333, 21213, 18009, 18415, 1135, 203, 17077, 6363, 6623, 17855, 7490, 12844, 2796, 1947, 11602, 7531, 18559, 4545, 356, 3890, 18822, 21373, 4112, 1953, 16803, 13189, 3869, 7427, 3749, 12484, 6773, 15428, 2858, 6452, 7009, 2931, 21104, 10017, 16417, 6685, 5509, 4607, 12775, 8804, 5210, 13126, 7482, 5618, 12596, 15033, 1505, 2163, 13954, 4202, 17756, 2129, 16957, 8770, 9931, 8337, 16625, 9722, 13798, 7145, 18933, 7657, 1136, 2518, 21134, 5354, 18609, 1776, 8266, 10054, 16521, 4116, 2937, 17747, 13586, 20041, 15165, 1300, 6033, 9492, 2614, 7426, 3076, 10777, 5517, 1501, 11494, 2690, 18324, 9694, 8690, 4041, 21009, 3067, 1471, 5483, 21124, 3910, 21434, 3894, 10619, 1978, 14409, 9254, 414, 3399, 18991, 12160, 11936, 16434, 611, 15050, 2760, 1594, 8527, 11789, 7179, 10539, 18962, 7896, 5087, 1428, 15908, 19832, 18838, 2354, 19905, 19517, 7715, 7803, 11901, 16246, 19046, 8854, 11669, 15797, 8903, 677, 4285, 20989, 17159, 9615, 17110, 18493, 11470, 20516, 17045, 11842, 4010, 17163, 19340, 4794, 10872, 3959, 15771, 13692, 6496, 17128, 10727, 21075, 5157, 3649, 10463, 17328, 14448, 12267, 10009, 5949, 19560, 9057, 4479, 3527, 10820, 11912, 4233, 14707, 19348, 5153, 1879, 16929, 15495, 18887, 53, 15244, 9778, 2609, 10343, 842, 10556, 15266, 12633, 4432, 1405, 9115, 19996, 3022, 16940, 6358, 8230, 18476, 2843, 4182, 13572, 6431, 17132, 17353, 7828, 16700, 9375, 3189, 12943, 20360, 9930, 12093, 716, 10426, 10569, 6369, 6173, 12882, 11770, 13165, 15089, 10878, 16120, 17403, 9171, 4784, 21448, 20484, 12834, 3914, 14489, 1110, 4772, 8464, 14405, 13156, 15660, 18688, 11465, 6699, 15516, 19782, 3135, 251, 1649, 14363, 17805, 5019, 13665, 18351, 15017, 12244, 13000, 14608, 20025, 6779, 8320, 12021, 18809, 5820, 17275, 5042, 2557, 5106, 5787, 13470, 10718, 1762, 6243, 8382, 6146, 9272, 13308, 8020, 15176, 7069, 17287, 6548, 11436, 13265, 4843, 2221, 7723, 10517, 1055, 5997, 3781, 7952, 12339, 3681, 14920, 15917, 9893, 6965, 10870, 3, 15129, 5021, 18624, 17975, 5625, 15583, 18210, 4113, 2883, 20016, 12009, 17023, 4136, 13047, 3145, 13327, 19240, 17644, 1369, 2382, 9870, 9035, 2673, 7403, 21249, 9767, 8291, 5385, 19470, 1934, 16265, 15713, 4332, 17926, 13702, 1668, 2754, 20139, 5163, 6052, 20850, 3878, 10368, 7361, 8676, 14950, 10091, 6086, 3955, 18496, 12214, 11517, 13850, 2497, 16564, 2794, 12577, 17720, 5981, 10894, 502, 20745, 11148, 11934, 6115, 13191, 757, 19371, 11143, 1986, 16859, 3430, 12960, 20481, 18862, 7749, 3322, 21194, 15178, 1638, 8591, 1125, 14167, 383, 15080, 13900]
4241	[17977, 3580, 9148, 20357, 5462, 11153, 19765, 20041, 15488, 19095, 15286, 15545, 2837, 19841]
4242	[20239, 19969, 9372, 1759, 18848, 10949, 16180, 13416, 13237, 9354, 6562]
4243	[15933, 21054, 5327, 3657, 16291, 12248, 8301, 1200, 9531, 11998]
4244	[4731, 1778, 5647, 9281, 11936, 17132, 12309, 7639, 19666, 1354, 9737, 20719]
4245	[20283, 17055, 13776, 4426, 8040, 5095, 17432, 3509, 21101, 16087, 1008, 20056, 7427, 6019, 207, 6059, 6581, 10458, 384, 1884, 9385, 6651, 18838, 11230, 17448, 3666, 20704, 21338, 14707, 16569, 7954, 8193, 9354, 4406, 11465, 1270, 13000, 14235, 4520, 19841, 8739, 14542, 1816, 8301, 5527, 7903, 17512, 11786, 19967, 5081, 21158]
4246	[8711, 13063, 5983, 263, 17634, 18023, 12280, 11131, 13418, 18663]
4247	[13338, 21271, 15328, 4704, 11465, 1827, 8674, 18053, 8919, 12270, 7361]
4248	[15735, 2073, 19316, 8700, 18215, 4201, 933, 434, 18888, 20033, 15852, 1569, 9119, 12618, 2003, 16283, 20789, 1658, 2535, 21324, 17740, 5605, 16853, 10543, 9258, 15340, 11792, 9293, 6588, 15429, 6060, 13818, 12893, 6347, 5276, 10149, 20379, 20218, 3509, 12264, 21082, 18728, 7498, 8537, 12446, 16841, 15328, 14917, 19478, 1563, 8522, 4839, 21310, 4349, 3037, 7640, 9869, 13992, 14709, 18481, 18758, 21104, 5509, 14396, 12701, 5992, 7024, 207, 21206, 1505, 2814, 12320, 19485, 5343, 7657, 15432, 8143, 9281, 5898, 11615, 19351, 11555, 14398, 11258, 18848, 20041, 9016, 9117, 9410, 17634, 1626, 4141, 15770, 19399, 8346, 686, 4550, 17546, 17535, 21434, 6145, 1978, 170, 13201, 9818, 7831, 21176, 9519, 14043, 14149, 20403, 1353, 10909, 16916, 11131, 1921, 15771, 19604, 1441, 12670, 14760, 10618, 146, 7144, 19078, 12267, 10863, 4479, 10505, 17763, 14768, 20755, 13729, 8961, 4973, 9353, 3369, 10772, 16120, 8452, 1945, 6532, 16420, 18568, 18818, 13849, 19581, 6283, 2837, 11331, 17292, 13353, 14031, 6757, 17079, 19666, 2971, 8612, 14521, 10632, 8553, 11277, 12331, 5348, 15119, 14874, 18778, 17661, 7446, 5658, 18866, 20039, 11717, 8886, 10829, 15708, 11712, 4571, 5021, 2947, 12740, 20135, 7870, 2734, 5721, 9656, 2651, 550, 5142, 5777, 11430, 19344, 16104, 858, 11490, 2497, 2794, 6002, 16972, 20267, 11079, 12577, 17842, 3862, 16254, 6991]
4249	[15340, 16737, 14708, 9702, 12892, 16904, 20309, 9002, 3168, 18184]
4250	[13094, 1741, 5669, 17626, 12497, 5299, 251, 6404, 11016, 13030, 7779, 11085, 20141, 937]
4251	[4634, 20799, 20206, 15459, 8337, 15374, 20612, 53, 7954, 15659, 19510, 20211]
4252	[14499, 11402, 12893, 11790, 10320, 15304, 13769, 18088, 19180, 207, 19287, 10836, 8803, 5280, 19272, 1626, 12779, 16515, 14768, 7530, 19666, 15572, 6784, 16122, 20492, 14109, 12271, 8900]
4253	[17055, 7427, 2163, 5977, 17634, 14149, 6323, 4770, 1398, 11124]
4254	[14270, 6029, 7268, 20038, 8329, 19257, 355, 1626, 17421, 11453, 20952, 5729, 4801, 14405, 9863]
4255	[18029, 21315, 21397, 15576, 5242, 951, 21077, 19208, 7632, 14106, 15252, 18141, 14569, 18786, 3253]
4256	[4277, 7742, 15261, 19796, 16357, 7783, 20180, 9930, 5550, 13754, 14436, 17975, 20293, 11977]
4257	[14264, 13500, 12908, 10523, 20379, 17402, 11414, 15251, 7160, 3594, 17226, 2941, 5354, 14807, 1518, 18282, 19604, 9930, 15978, 6699, 1649, 6779, 4959, 7311, 12083, 6562, 1267, 9229, 9035, 1753, 16206, 17094, 16058]
4258	[8656, 12914, 14535, 2027, 5201, 9189, 4281, 1839, 13319, 12514, 13380, 7742, 12050, 4916, 17945, 3819, 14105, 11892, 8401, 1190, 9595, 7502, 920, 8218, 759, 18523, 4385, 21177, 13934, 14757]
4259	[14864, 20913, 16784, 16461, 1558, 20469, 4220, 963, 19926, 4665, 18213, 10808, 5021, 10503]
4260	[2342, 8510, 7095, 2867, 20644, 7657, 14770, 6970, 11892, 3080, 13084, 17244, 1744, 17716, 15269]
4261	[20576, 12534, 8454, 12618, 17557, 3133, 19386, 14295, 2027, 21324, 9538, 8974, 13337, 6345, 15892, 14951, 3640, 3548, 10142, 203, 17077, 356, 15333, 4188, 3587, 6929, 1565, 12849, 5898, 7712, 20041, 9117, 12892, 21002, 6731, 12698, 11892, 588, 12964, 17871, 10072, 18838, 590, 3251, 10872, 5634, 12327, 13473, 11331, 17079, 6102, 20802, 5257, 5200, 20039, 9307, 10266, 11712, 2019, 18395, 2103, 18523, 9787, 11274, 21177, 3637, 2070, 6729]
4262	[19866, 21271, 7678, 5864, 19351, 12670, 11000, 8536, 14569, 17742, 20039]
4263	[12985, 5201, 17858, 2759, 12468, 2567, 5242, 2911, 1072, 19571, 16113]
4264	[6401, 6522, 16920, 8764, 7318, 21247, 10264, 4278, 20987, 21254, 12841, 5695, 13065, 17688, 7399]
4265	[18269, 443, 15078, 20072, 7372, 6860, 5476, 7523, 6323, 16120, 15269]
4266	[14460, 12618, 2702, 10134, 10509, 1392, 17381, 19479, 20401, 14542, 17142]
4267	[16572, 15735, 16529, 18159, 11071, 16549, 14070, 6998, 9877, 1455, 3499, 13654, 11629, 1774, 18447, 17704, 17175, 21397, 9029, 11986, 19485, 4966, 15459, 8337, 14184, 3545, 4375, 11008, 8663, 9694, 9818, 5357, 17268, 5526, 13144, 20801, 16832, 10754, 19926, 21139, 18084, 2006, 7342, 9548, 21450, 3118, 9079, 15017, 17848, 13475, 7270, 17742, 15510, 6159, 11157, 17018, 17842]
4268	[15405, 13400, 12575, 6653, 5904, 9785, 12659, 16629, 16434, 5773, 9607, 17662, 8912, 601, 20383, 14453, 3430]
4269	[2154, 20646, 16354, 16365, 15002, 13476, 2163, 16068, 6242, 6069, 14152, 7527, 7714, 12301, 4028, 234]
